mod_id,det_id,hit_time
     1,     1,  26749618
     1,     0,  27528388
     1,     3,  27528395
     1,     2,  27528404
     1,     1,  27528406
     1,     4,  27528412
     1,     0,  27921309
     1,     2,  27921323
     1,     2,  27984718
     1,     1,  27984726
     1,     4,  27984732
     1,     0,  28906577
     1,     1,  28906597
     1,     4,  28906601
     1,     0,  29186301
     1,     2,  29186312
     1,     4,  29186322
     1,     0,  29658635
     1,     2,  29658654
     1,     1,  29658655
     1,     4,  29658665
     1,     0,  29935859
     1,     3,  29935864
     1,     2,  29935869
     1,     1,  29935879
     1,     4,  29935882
     1,     0,  31045581
     1,     1,  31045597
     1,     0,  31301239
     1,     3,  31301244
     1,     2,  31301250
     1,     1,  31301259
     1,     4,  31301268
     1,     0,  31623768
     1,     2,  31623783
     1,     1,  31623791
     1,     4,  31623793
     1,     2,  31686150
     1,     3,  31762475
     1,     2,  31762482
     1,     0,  31803830
     1,     2,  31803843
     1,     4,  31837527
     1,     1,  31941693
     1,     4,  32082685
     1,     3,  32467456
     1,     1,  32467466
     1,     0,  32483367
     1,     3,  32483379
     1,     2,  32483380
     1,     4,  32483395
     1,     3,  32551186
     1,     2,  32551191
     1,     0,  32691059
     1,     3,  32691064
     1,     2,  32691070
     1,     1,  32691077
     1,     4,  32691081
     1,     3,  33074254
     1,     1,  33074266
     1,     4,  33074274
     1,     0,  33345429
     1,     3,  33345435
     1,     2,  33345441
     1,     1,  33345444
     1,     4,  33345453
     1,     0,  33390870
     1,     3,  33390876
     1,     2,  33390879
     1,     4,  33390897
     1,     0,  33421588
     1,     1,  33421606
     1,     3,  33971185
     1,     1,  34093788
     1,     4,  34093792
     1,     0,  34230840
     1,     3,  34230845
     1,     2,  34230854
     1,     1,  34230861
     1,     4,  34230863
     1,     0,  34240306
     1,     3,  34240315
     1,     2,  34240321
     1,     1,  34240327
     1,     4,  34240333
     1,     0,  34735089
     1,     4,  34735115
     1,     2,  35045519
     1,     0,  35206651
     1,     3,  35206656
     1,     2,  35206659
     1,     1,  35206663
     1,     4,  35206674
     1,     2,  35222400
     1,     4,  35222411
     1,     0,  35649936
     1,     3,  35649945
     1,     3,  35781818
     1,     1,  35781825
     1,     4,  35781834
     1,     0,  36389399
     1,     1,  36389417
     1,     4,  36389425
     1,     2,  37046931
     1,     1,  37046934
     1,     2,  37154490
     1,     0,  37288018
     1,     3,  37288023
     1,     2,  37288028
     1,     1,  37288033
     1,     4,  37288047
     1,     3,  37319234
     1,     0,  37332019
     1,     3,  37332026
     1,     2,  37332030
     1,     1,  37332037
     1,     4,  37332042
     1,     0,  37624978
     1,     4,  37625001
     1,     0,  37756526
     1,     3,  37756537
     1,     2,  37756539
     1,     1,  37756547
     1,     4,  37756553
     1,     2,  38044234
     1,     1,  38044236
     1,     0,  38144362
     1,     3,  38144367
     1,     2,  38144374
     1,     1,  38144375
     1,     4,  38144385
     1,     0,  38357128
     1,     2,  38416152
     1,     3,  39429335
     1,     1,  39429346
     1,     4,  39429351
     1,     0,  40540699
     1,     3,  40540705
     1,     2,  40540711
     1,     1,  40540717
     1,     4,  40540722
     1,     0,  40549988
     1,     0,  41399960
     1,     3,  41399968
     1,     4,  41399986
     1,     0,  41834377
     1,     3,  41834385
     1,     2,  41834389
     1,     1,  41834398
     1,     4,  41834402
     1,     0,  41840677
     1,     2,  41840688
     1,     1,  41840696
     1,     4,  41840705
     1,     4,  42243045
     1,     4,  43061063
     1,     0,  43404166
     1,     1,  43404186
     1,     4,  43404193
     1,     3,  43468067
     1,     2,  43468069
     1,     1,  43468075
     1,     0,  43907297
     1,     0,  43932658
     1,     3,  43932669
     1,     1,  43932676
     1,     3,  43935526
     1,     2,  43935535
     1,     1,  43964185
     1,     0,  44728596
     1,     3,  44728608
     1,     2,  44728614
     1,     1,  44728615
     1,     4,  44728624
     1,     3,  45342835
     1,     2,  45342844
     1,     1,  45342845
     1,     4,  45342853
     1,     2,  45386969
     1,     2,  45841700
     1,     4,  46060824
     1,     0,  46170577
     1,     4,  46170603
     1,     3,  46327254
     1,     2,  46327263
     1,     1,  46327271
     1,     3,  47005965
     1,     1,  47404397
     1,     0,  47691886
     1,     1,  47691904
     1,     0,  47834338
     1,     3,  47834348
     1,     2,  47834352
     1,     4,  47834363
     1,     0,  48209997
     1,     3,  48210006
     1,     2,  48210014
     1,     1,  48210015
     1,     4,  48210023
     1,     3,  48403247
     1,     2,  48403251
     1,     1,  48403256
     1,     4,  48403264
     1,     0,  48404908
     1,     2,  48404918
     1,     3,  48404921
     1,     1,  48404927
     1,     4,  48404932
     1,     0,  48590935
     1,     4,  48590964
     1,     3,  49155779
     1,     1,  49155791
     1,     4,  49155792
     1,     0,  49302528
     1,     3,  49302536
     1,     2,  49302541
     1,     1,  49302544
     1,     4,  49302552
     1,     3,  49772996
     1,     0,  49836658
     1,     3,  49836667
     1,     2,  49836668
     1,     1,  49836674
     1,     4,  49836681
     1,     4,  50461733
     1,     0,  50632917
     1,     1,  50656017
     1,     2,  50832419
     1,     2,  51066658
     1,     0,  51517936
     1,     2,  51517947
     1,     3,  51517948
     1,     1,  51517955
     1,     4,  51517961
     1,     2,  51618969
     1,     4,  51618984
     1,     2,  51857311
     1,     0,  51864356
     1,     3,  51864365
     1,     2,  51864368
     1,     1,  51864373
     1,     4,  51864384
     1,     0,  51912500
     1,     3,  51912507
     1,     2,  51912514
     1,     1,  51912516
     1,     4,  51912524
     1,     3,  52886425
     1,     2,  52886429
     1,     4,  52886444
     1,     3,  53282375
     1,     0,  53494888
     1,     3,  53494892
     1,     1,  53494905
     1,     4,  53494910
     1,     1,  53822695
     1,     4,  54708593
     1,     0,  55011756
     1,     3,  55011768
     1,     2,  55011774
     1,     1,  55011775
     1,     4,  55011784
     1,     3,  55336196
     1,     2,  55336200
     1,     4,  55336215
     1,     2,  55355481
     1,     1,  55355485
     1,     4,  55355497
     1,     2,  55446401
     1,     0,  55795664
     1,     3,  55795675
     1,     2,  55795679
     1,     1,  55795689
     1,     4,  55795692
     1,     0,  55999235
     1,     3,  55999248
     1,     2,  55999252
     1,     1,  55999260
     1,     4,  55999266
     1,     0,  57269365
     1,     2,  57269378
     1,     4,  57458733
     1,     0,  57668399
     1,     3,  57668406
     1,     2,  57668416
     1,     0,  57737709
     1,     4,  58094654
     1,     0,  58599568
     1,     3,  58599573
     1,     1,  58599589
     1,     4,  58599595
     1,     0,  58883738
     1,     3,  58883745
     1,     2,  58883751
     1,     1,  58883758
     1,     3,  59544294
     1,     2,  59544299
     1,     1,  59544307
     1,     4,  59544316
     1,     3,  59559606
     1,     1,  59559614
     1,     4,  59559623
     1,     0,  60274599
     1,     3,  60274607
     1,     2,  60274612
     1,     1,  60274615
     1,     4,  60274623
     1,     0,  60348687
     1,     2,  60348700
     1,     1,  60348707
     1,     4,  60348716
     1,     0,  60449599
     1,     3,  60449603
     1,     2,  60449610
     1,     1,  60449617
     1,     4,  60449629
     1,     3,  60656866
     1,     2,  60656870
     1,     3,  60886355
     1,     2,  60886364
     1,     0,  60906416
     1,     3,  60906428
     1,     2,  60906434
     1,     1,  60906434
     1,     4,  60906447
     1,     0,  61258586
     1,     3,  61258598
     1,     2,  61258601
     1,     1,  61258607
     1,     4,  61258614
     1,     3,  61567745
     1,     4,  61567762
     1,     2,  61706250
     1,     4,  61706264
     1,     3,  61857524
     1,     2,  61857531
     1,     3,  61857894
     1,     1,  61857903
     1,     4,  61857917
     1,     0,  61875129
     1,     2,  61875141
     1,     4,  61875152
     1,     0,  61963870
     1,     3,  61963877
     1,     2,  61963881
     1,     1,  61963884
     1,     4,  61963894
     1,     0,  62787336
     1,     3,  62787344
     1,     1,  62790738
     1,     4,  62790746
     1,     4,  63781521
     1,     0,  63977139
     1,     3,  63977146
     1,     1,  63977156
     1,     4,  63977163
     1,     0,  64380939
     1,     3,  64380949
     1,     0,  64702439
     1,     1,  64702457
     1,     0,  64978276
     1,     0,  64986066
     1,     3,  64986077
     1,     2,  64986079
     1,     1,  64986086
     1,     4,  64986097
     1,     0,  65126078
     1,     2,  65126088
     1,     2,  65710714
     1,     0,  65984419
     1,     0,  66141237
     1,     3,  66141248
     1,     2,  66141254
     1,     1,  66141255
     1,     4,  66141267
     1,     1,  66174198
     1,     4,  66174204
     1,     0,  66226448
     1,     3,  66226457
     1,     2,  66226460
     1,     1,  66226468
     1,     3,  66410344
     1,     0,  66574554
     1,     3,  66574562
     1,     2,  66574570
     1,     1,  66574578
     1,     4,  66574583
     1,     0,  66616398
     1,     3,  66616408
     1,     1,  66616416
     1,     2,  66616418
     1,     0,  67250440
     1,     0,  67702927
     1,     0,  68201661
     1,     2,  68201668
     1,     1,  68201674
     1,     2,  68377861
     1,     3,  68396097
     1,     4,  68746972
     1,     0,  68796179
     1,     3,  68796183
     1,     2,  68796191
     1,     0,  69189167
     1,     3,  69468675
     1,     2,  69468680
     1,     4,  69468693
     1,     3,  69692974
     1,     2,  69692982
     1,     1,  69899955
     1,     1,  69945494
     1,     3,  70535525
     1,     1,  70535538
     1,     3,  70967304
     1,     3,  70979382
     1,     0,  71037841
     1,     3,  71037843
     1,     2,  71037856
     1,     1,  71037857
     1,     0,  71554330
     1,     3,  71554337
     1,     2,  71554340
     1,     1,  71554344
     1,     4,  71554353
     1,     1,  71942069
     1,     3,  71956777
     1,     2,  71956780
     1,     3,  72319665
     1,     2,  72319674
     1,     3,  72417002
     1,     2,  72417014
     1,     4,  72417028
     1,     3,  72708902
     1,     4,  72708929
     1,     0,  72794888
     1,     3,  72794892
     1,     2,  72794900
     1,     1,  72794908
     1,     0,  73005357
     1,     3,  73005365
     1,     2,  73005373
     1,     1,  73005373
     1,     4,  73005381
     1,     0,  73034129
     1,     4,  73034154
     1,     0,  73258227
     1,     2,  73258244
     1,     1,  73526343
     1,     3,  73943998
     1,     4,  73944017
     1,     1,  74000614
     1,     4,  74000626
     1,     4,  74177226
     1,     3,  74280935
     1,     2,  74280946
     1,     4,  74280953
     1,     2,  74925202
     1,     1,  74925207
     1,     0,  74939959
     1,     1,  74939979
     1,     4,  74939984
     1,     0,  75150749
     1,     3,  75181150
     1,     2,  75181154
     1,     2,  75191754
     1,     1,  75191755
     1,     4,  75191763
     1,     3,  75219285
     1,     1,  75400328
     1,     0,  75719180
     1,     2,  75719191
     1,     3,  75892027
     1,     1,  75892039
     1,     4,  75892045
     1,     0,  75922518
     1,     2,  76004429
     1,     1,  76004434
     1,     1,  76537784
     1,     2,  76863792
     1,     0,  77191356
     1,     3,  77191365
     1,     2,  77191368
     1,     1,  77191375
     1,     2,  77767033
     1,     1,  77767036
     1,     1,  78534257
     1,     0,  78617547
     1,     4,  78617573
     1,     2,  78645503
     1,     3,  79080355
     1,     2,  79080359
     1,     1,  79080365
     1,     0,  79166468
     1,     3,  79166474
     1,     2,  79166478
     1,     1,  79166484
     1,     4,  79166493
     1,     0,  79178470
     1,     3,  79178478
     1,     2,  79178483
     1,     1,  79178484
     1,     4,  79178494
     1,     0,  79262796
     1,     3,  79262806
     1,     2,  79262812
     1,     1,  79262814
     1,     4,  79262823
     1,     3,  79620306
     1,     4,  79620324
     1,     0,  79670254
     1,     3,  79670258
     1,     2,  79670258
     1,     1,  79670267
     1,     4,  79670280
     1,     0,  79938328
     1,     3,  79938334
     1,     2,  79938340
     1,     1,  79938347
     1,     4,  79938353
     1,     0,  80085087
     1,     3,  80085095
     1,     2,  80085100
     1,     1,  80085103
     1,     4,  80085115
     1,     0,  80511074
     1,     1,  80511093
     1,     4,  80511101
     1,     0,  80583465
     1,     2,  80583482
     1,     4,  80893445
     1,     0,  80930608
     1,     0,  80946357
     1,     3,  80946365
     1,     2,  80946372
     1,     1,  80946373
     1,     4,  80946384
     1,     0,  81662248
     1,     0,  81694401
     1,     1,  81694418
     1,     0,  83031376
     1,     3,  83031388
     1,     2,  83031391
     1,     1,  83031402
     1,     4,  83031403
     1,     3,  83347733
     1,     0,  83376896
     1,     3,  83376906
     1,     2,  83376910
     1,     1,  83376913
     1,     4,  83376925
     1,     0,  83471678
     1,     3,  83471683
     1,     2,  83471692
     1,     1,  83471698
     1,     4,  83471707
     1,     0,  83567840
     1,     3,  83567849
     1,     4,  83567865
     1,     3,  83872276
     1,     0,  83889216
     1,     1,  83889225
     1,     0,  83957884
     1,     3,  83957884
     1,     2,  83957892
     1,     1,  83957896
     1,     4,  83957904
     1,     0,  84695359
     1,     3,  84695366
     1,     2,  84695371
     1,     1,  84695375
     1,     4,  84695382
     1,     2,  85406840
     1,     1,  85406845
     1,     3,  85458068
     1,     1,  85458076
     1,     0,  86244578
     1,     3,  86244586
     1,     2,  86244588
     1,     1,  86244598
     1,     3,  86252795
     1,     1,  86252806
     1,     4,  86252815
     1,     0,  86935937
     1,     0,  87262787
     1,     2,  87262801
     1,     4,  87262812
     1,     0,  87305838
     1,     4,  87305863
     1,     0,  87347438
     1,     3,  87347447
     1,     1,  87347452
     1,     4,  87508352
     1,     0,  87577086
     1,     3,  87577093
     1,     1,  87577103
     1,     4,  87577116
     1,     2,  87822300
     1,     3,  88318686
     1,     2,  88318690
     1,     2,  88960859
     1,     4,  88960877
     1,     3,  88965936
     1,     1,  88965944
     1,     4,  88965954
     1,     1,  89219636
     1,     0,  90582408
     1,     3,  90582416
     1,     2,  90582423
     1,     1,  90582423
     1,     4,  90582434
     1,     0,  90701288
     1,     2,  90701300
     1,     1,  90701304
     1,     4,  90701314
     1,     3,  90822958
     1,     0,  92417728
     1,     3,  92417736
     1,     2,  92417739
     1,     1,  92417745
     1,     4,  92417751
     1,     3,  92877077
     1,     2,  92877084
     1,     1,  92877086
     1,     0,  92994870
     1,     3,  92994875
     1,     2,  92994881
     1,     4,  93341634
     1,     0,  93592138
     1,     1,  93592157
     1,     0,  93594487
     1,     3,  93594495
     1,     2,  93594504
     1,     1,  93594504
     1,     4,  93594513
     1,     0,  93608415
     1,     0,  93619296
     1,     4,  93619324
     1,     0,  94063576
     1,     3,  94063584
     1,     2,  94063590
     1,     1,  94063597
     1,     4,  94063604
     1,     0,  94383649
     1,     3,  94383657
     1,     2,  94383661
     1,     1,  94383671
     1,     4,  94383674
     1,     0,  94448605
     1,     4,  94448634
     1,     0,  94696374
     1,     0,  95097817
     1,     2,  95097831
     1,     1,  95097832
     1,     4,  95097842
     1,     1,  95219193
     1,     0,  95563066
     1,     3,  95563076
     1,     2,  95563081
     1,     4,  95563093
     1,     0,  96010327
     1,     0,  96132541
     1,     3,  96132547
     1,     2,  96132551
     1,     1,  96132555
     1,     3,  96454866
     1,     0,  96893325
     1,     2,  97228589
     1,     3,  97741978
     1,     3,  98045885
     1,     1,  98047159
     1,     3,  98393453
     1,     2,  98393462
     1,     1,  98393469
     1,     4,  98393473
     1,     1,  98633659
     1,     4,  98633663
     1,     1,  99954426
     1,     3,  99994188
     1,     4,  99994200
     1,     1,  99998172
     1,     0, 100127277
     1,     3, 100127286
     1,     2, 100127290
     1,     1, 100127295
     1,     4, 100127308
     1,     0, 100813337
     1,     3, 100813346
     1,     2, 100813353
     1,     1, 100813356
     1,     4, 100813362
     1,     4, 100857256
     1,     0, 100953150
     1,     1, 100953168
     1,     4, 100953174
     1,     0, 101005190
     1,     3, 101005195
     1,     2, 101005201
     1,     1, 101005205
     1,     4, 101005214
     1,     3, 101367809
     1,     0, 101788319
     1,     1, 101788333
     1,     0, 101831435
     1,     3, 101831450
     1,     2, 101831454
     1,     1, 101831458
     1,     4, 101831466
     1,     2, 101966000
     1,     4, 102517613
     1,     2, 102570750
     1,     2, 102717931
     1,     1, 102717938
     1,     4, 102717942
     1,     0, 102807461
     1,     2, 102807470
     1,     4, 102807485
     1,     0, 102938758
     1,     4, 102938784
     1,     0, 102980472
     1,     2, 102980482
     1,     4, 102980494
     1,     3, 103589313
     1,     4, 103589338
     1,     0, 104198266
     1,     2, 104198277
     1,     0, 104457766
     1,     3, 104457777
     1,     4, 104464327
     1,     0, 104799866
     1,     1, 104799884
     1,     0, 105189330
     1,     4, 105189354
     1,     2, 105280290
     1,     0, 105535388
     1,     3, 105535396
     1,     2, 105535399
     1,     1, 105535410
     1,     4, 105535416
     1,     0, 105556397
     1,     3, 105556406
     1,     2, 105556412
     1,     1, 105556414
     1,     4, 105556423
     1,     0, 105698897
     1,     2, 105698911
     1,     1, 105698918
     1,     3, 105886944
     1,     0, 105936499
     1,     1, 105936514
     1,     0, 106094577
     1,     3, 106094590
     1,     2, 106094590
     1,     1, 106094598
     1,     4, 106094605
     1,     2, 106457245
     1,     1, 106488516
     1,     4, 106488523
     1,     0, 106498477
     1,     2, 106498489
     1,     1, 107206376
     1,     2, 107377970
     1,     0, 107420599
     1,     3, 107420609
     1,     2, 107420611
     1,     0, 107461192
     1,     3, 107461196
     1,     2, 107461199
     1,     1, 107461206
     1,     4, 107461217
     1,     1, 107487454
     1,     4, 107487463
     1,     1, 107794695
     1,     1, 107800663
     1,     0, 108022868
     1,     3, 108022873
     1,     2, 108022878
     1,     1, 108022885
     1,     4, 108022895
     1,     0, 108312749
     1,     3, 108312758
     1,     0, 108751764
     1,     3, 108751773
     1,     2, 108751777
     1,     1, 108751785
     1,     4, 108751793
     1,     2, 108838751
     1,     1, 108838756
     1,     4, 108838765
     1,     0, 108839531
     1,     3, 108839536
     1,     2, 108839540
     1,     1, 108839545
     1,     4, 108839553
     1,     3, 108940956
     1,     1, 108940967
     1,     0, 109129187
     1,     3, 109129197
     1,     2, 109129198
     1,     1, 109129205
     1,     4, 109129215
     1,     0, 109231489
     1,     3, 109231494
     1,     2, 109231502
     1,     4, 109231515
     1,     4, 109439665
     1,     3, 109598826
     1,     2, 109598832
     1,     1, 109598837
     1,     4, 109598840
     1,     2, 109606050
     1,     4, 109606066
     1,     2, 109733610
     1,     2, 109952949
     1,     4, 109952963
     1,     0, 109976280
     1,     1, 109976297
     1,     3, 110157045
     1,     4, 110157068
     1,     4, 110287683
     1,     3, 110564833
     1,     0, 110597400
     1,     3, 110661095
     1,     2, 110661100
     1,     0, 110908199
     1,     2, 110908208
     1,     2, 110912039
     1,     1, 110912048
     1,     4, 111530705
     1,     0, 111687138
     1,     3, 111687145
     1,     2, 111687149
     1,     1, 111687155
     1,     4, 111687165
     1,     2, 112069608
     1,     1, 112069617
     1,     0, 112271738
     1,     3, 112271745
     1,     2, 112271750
     1,     1, 112271756
     1,     4, 112271764
     1,     0, 112491647
     1,     3, 112491655
     1,     2, 112491665
     1,     1, 112491667
     1,     4, 112491673
     1,     2, 112754451
     1,     4, 112754462
     1,     1, 113198526
     1,     0, 113309750
     1,     1, 113309763
     1,     1, 113326564
     1,     1, 113458399
     1,     4, 113458403
     1,     2, 113698373
     1,     3, 113834656
     1,     1, 113834663
     1,     4, 113834672
     1,     4, 113882225
     1,     0, 114115497
     1,     3, 114115504
     1,     2, 114115509
     1,     1, 114115515
     1,     4, 114115524
     1,     3, 114215538
     1,     0, 114264957
     1,     3, 114264968
     1,     0, 114415075
     1,     3, 114415085
     1,     2, 114415091
     1,     1, 114415098
     1,     4, 114415105
     1,     0, 114564779
     1,     3, 114564785
     1,     2, 114564788
     1,     1, 114564797
     1,     4, 114564809
     1,     1, 114766300
     1,     0, 115362696
     1,     2, 115538710
     1,     4, 115538724
     1,     0, 115986620
     1,     1, 115986636
     1,     0, 116204739
     1,     4, 116204765
     1,     1, 116524447
     1,     3, 116615595
     1,     4, 116615623
     1,     3, 117606963
     1,     1, 117809577
     1,     4, 117953737
     1,     0, 118812155
     1,     3, 118812168
     1,     2, 118812172
     1,     1, 118812176
     1,     4, 118812184
     1,     0, 118906996
     1,     3, 118907008
     1,     2, 118907014
     1,     1, 118907019
     1,     4, 118907024
     1,     0, 118927796
     1,     3, 118927803
     1,     2, 118927810
     1,     1, 118927818
     1,     4, 118927824
     1,     0, 120303328
     1,     3, 120303333
     1,     1, 120303345
     1,     1, 120743395
     1,     4, 120743402
     1,     0, 120850308
     1,     3, 120850315
     1,     2, 120850321
     1,     1, 120850327
     1,     0, 120873878
     1,     3, 120873885
     1,     2, 120873890
     1,     1, 120873897
     1,     4, 120873902
     1,     1, 121088836
     1,     4, 121088843
     1,     2, 121475859
     1,     4, 121769555
     1,     0, 122016649
     1,     3, 122016656
     1,     2, 122016663
     1,     1, 122016667
     1,     4, 122016673
     1,     1, 122752943
     1,     2, 122752944
     1,     0, 123343671
     1,     3, 123343680
     1,     2, 123343680
     1,     1, 123343687
     1,     4, 123343695
     1,     0, 124079731
     1,     3, 124079732
     1,     1, 124079743
     1,     2, 124079744
     1,     4, 124079755
     1,     0, 124500189
     1,     3, 124500196
     1,     4, 124500211
     1,     2, 125143729
     1,     1, 125143737
     1,     0, 125988519
     1,     3, 125988525
     1,     2, 125988532
     1,     1, 125988536
     1,     4, 125988542
     1,     1, 126211234
     1,     3, 126344845
     1,     2, 126344851
     1,     1, 126344855
     1,     0, 127241529
     1,     3, 127241533
     1,     2, 127241539
     1,     1, 127241545
     1,     4, 127241554
     1,     0, 127555529
     1,     4, 127555551
     1,     0, 127754600
     1,     2, 127754609
     1,     0, 127779550
     1,     3, 127779556
     1,     2, 127779560
     1,     1, 127779566
     1,     4, 127779573
     1,     3, 127875793
     1,     0, 128208298
