mod_id,det_id,hit_time
     2,     3,  22235368
     2,     2,  22235374
     2,     1,  22235380
     2,     4,  22235388
     2,     3,  22266087
     2,     4,  22601657
     2,     0,  22640900
     2,     0,  22767268
     2,     0,  23043831
     2,     3,  23043840
     2,     2,  23043842
     2,     1,  23043846
     2,     4,  23043856
     2,     0,  23061476
     2,     2,  23061490
     2,     3,  23061491
     2,     1,  23061494
     2,     4,  23061505
     2,     3,  23242992
     2,     2,  23242994
     2,     1,  23242996
     2,     4,  23243007
     2,     0,  23261964
     2,     3,  23261967
     2,     2,  23261972
     2,     1,  23261977
     2,     4,  23261987
     2,     0,  23294579
     2,     3,  23294590
     2,     4,  23294608
     2,     2,  23331526
     2,     4,  23331536
     2,     0,  23493737
     2,     3,  23493746
     2,     2,  23493753
     2,     1,  23493758
     2,     4,  23493772
     2,     3,  24724179
     2,     2,  24724182
     2,     1,  24724185
     2,     4,  24724195
     2,     4,  24765668
     2,     3,  24790877
     2,     2,  24790883
     2,     4,  24790896
     2,     0,  24954008
     2,     3,  24954020
     2,     2,  24954025
     2,     1,  24954030
     2,     4,  24954038
     2,     3,  25385637
     2,     2,  25385642
     2,     1,  25385647
     2,     0,  25725021
     2,     2,  25725030
     2,     3,  25725030
     2,     0,  25824776
     2,     2,  25897315
     2,     1,  25897317
     2,     4,  25897327
     2,     0,  25939073
     2,     3,  25939077
     2,     2,  25939083
     2,     1,  25939086
     2,     4,  25939096
     2,     0,  25964908
     2,     3,  25964916
     2,     1,  25964923
     2,     2,  25964923
     2,     4,  25964935
     2,     0,  26054858
     2,     2,  26054874
     2,     1,  26054880
     2,     4,  26054893
     2,     0,  26057286
     2,     3,  26057301
     2,     1,  26057311
     2,     4,  26117176
     2,     3,  26258097
     2,     2,  26258104
     2,     1,  26406577
     2,     0,  26466359
     2,     3,  26466370
     2,     2,  26466374
     2,     0,  26519942
     2,     2,  26519953
     2,     1,  26519958
     2,     4,  26519966
     2,     2,  26599492
     2,     0,  26749578
     2,     1,  26749598
     2,     1,  27474177
     2,     0,  27528368
     2,     3,  27528376
     2,     2,  27528382
     2,     1,  27528386
     2,     4,  27528400
     2,     3,  27921298
     2,     2,  27921300
     2,     4,  27921314
     2,     0,  27984686
     2,     2,  27984702
     2,     1,  27984707
     2,     3,  28906568
     2,     2,  28906572
     2,     0,  28919688
     2,     3,  28919697
     2,     4,  28919717
     2,     0,  29186279
     2,     3,  29186288
     2,     2,  29186293
     2,     0,  29658616
     2,     3,  29658626
     2,     2,  29658632
     2,     1,  29658637
     2,     4,  29658650
     2,     0,  29935839
     2,     3,  29935846
     2,     2,  29935851
     2,     4,  29935870
     2,     0,  30429527
     2,     1,  30731996
     2,     4,  30732005
     2,     2,  31045571
     2,     3,  31045571
     2,     1,  31045574
     2,     4,  31045589
     2,     2,  31250676
     2,     0,  31301219
     2,     3,  31301226
     2,     2,  31301233
     2,     1,  31301237
     2,     4,  31301246
     2,     3,  31318060
     2,     0,  31623754
     2,     3,  31623757
     2,     2,  31623760
     2,     1,  31623767
     2,     4,  31623776
     2,     3,  31686127
     2,     2,  31762465
     2,     2,  31803825
     2,     1,  31803827
     2,     4,  31803836
     2,     2,  31837493
     2,     1,  31837494
     2,     0,  31941661
     2,     4,  32082665
     2,     2,  32467443
     2,     4,  32467456
     2,     0,  32483349
     2,     2,  32483364
     2,     4,  32483375
     2,     2,  32551173
     2,     1,  32551177
     2,     0,  32691037
     2,     2,  32691053
     2,     1,  32691055
     2,     3,  32691055
     2,     4,  32691071
     2,     0,  32964159
     2,     0,  33074228
     2,     2,  33074245
     2,     4,  33074257
     2,     1,  33282249
     2,     0,  33345407
     2,     2,  33345420
     2,     3,  33345421
     2,     1,  33345427
     2,     4,  33345438
     2,     3,  33390858
     2,     2,  33390863
     2,     1,  33390867
     2,     4,  33390880
     2,     2,  33404963
     2,     3,  33421579
     2,     2,  33971171
     2,     0,  33993777
     2,     2,  33993790
     2,     3,  34093758
     2,     2,  34093765
     2,     1,  34093774
     2,     4,  34093780
     2,     0,  34230818
     2,     3,  34230830
     2,     2,  34230834
     2,     1,  34230839
     2,     4,  34230848
     2,     0,  34240288
     2,     2,  34240300
     2,     3,  34240300
     2,     1,  34240313
     2,     4,  34240315
     2,     3,  34355637
     2,     4,  34355656
     2,     0,  34735070
     2,     3,  34735082
     2,     0,  34747440
     2,     3,  34747448
     2,     1,  34747459
     2,     0,  35206629
     2,     3,  35206639
     2,     1,  35206647
     2,     2,  35206649
     2,     4,  35206658
     2,     0,  35222367
     2,     3,  35222382
     2,     1,  35222386
     2,     4,  35649946
     2,     0,  35781791
     2,     3,  35781798
     2,     2,  35781803
     2,     4,  35781819
     2,     0,  35837126
     2,     3,  36389387
     2,     2,  36389393
     2,     3,  36514677
     2,     2,  37154474
     2,     0,  37288000
     2,     3,  37288008
     2,     2,  37288010
     2,     1,  37288016
     2,     4,  37288030
     2,     3,  37319219
     2,     1,  37319227
     2,     0,  37332000
     2,     3,  37332008
     2,     2,  37332014
     2,     1,  37332015
     2,     4,  37332031
     2,     2,  37624970
     2,     3,  37756519
     2,     1,  37756529
     2,     0,  38144340
     2,     3,  38144347
     2,     2,  38144353
     2,     1,  38144357
     2,     4,  38144366
     2,     0,  38357110
     2,     3,  38416129
     2,     3,  39429320
     2,     0,  40540681
     2,     3,  40540688
     2,     2,  40540693
     2,     1,  40540696
     2,     0,  41399938
     2,     1,  41399957
     2,     0,  41834357
     2,     3,  41834370
     2,     2,  41834374
     2,     1,  41834378
     2,     4,  41834385
     2,     2,  41840673
     2,     0,  41912379
     2,     2,  41912391
     2,     2,  42243014
     2,     3,  43061028
     2,     0,  43404150
     2,     3,  43404159
     2,     2,  43404161
     2,     1,  43404166
     2,     4,  43404178
     2,     0,  43468038
     2,     3,  43468048
     2,     4,  43468069
     2,     2,  43859532
     2,     3,  43859533
     2,     3,  43932649
     2,     1,  43932655
     2,     4,  43932667
     2,     0,  43935496
     2,     1,  43935516
     2,     2,  43964163
     2,     1,  43964166
     2,     0,  44728581
     2,     2,  44728590
     2,     3,  44728591
     2,     1,  44728595
     2,     4,  44728608
     2,     3,  45069417
     2,     0,  45342807
     2,     2,  45342823
     2,     1,  45342830
     2,     4,  45342840
     2,     0,  45386941
     2,     2,  45396143
     2,     4,  45396158
     2,     3,  45491177
     2,     3,  45984039
     2,     1,  45984048
     2,     0,  46060780
     2,     2,  46060796
     2,     4,  46060809
     2,     0,  46305178
     2,     2,  46305196
     2,     0,  46327231
     2,     3,  46327241
     2,     1,  46327252
     2,     4,  46327261
     2,     1,  46686337
     2,     0,  47005938
     2,     3,  47005951
     2,     2,  47005952
     2,     1,  47005955
     2,     4,  47005967
     2,     1,  47593446
     2,     0,  47834320
     2,     3,  47834330
     2,     1,  47834336
     2,     2,  47834338
     2,     0,  48209978
     2,     3,  48209990
     2,     2,  48209993
     2,     1,  48209995
     2,     4,  48210009
     2,     0,  48403217
     2,     3,  48403227
     2,     2,  48403232
     2,     1,  48403237
     2,     4,  48403244
     2,     0,  48404893
     2,     3,  48404899
     2,     2,  48404904
     2,     1,  48404907
     2,     4,  48404918
     2,     2,  48590932
     2,     1,  48590936
     2,     0,  49155750
     2,     3,  49155759
     2,     2,  49155764
     2,     0,  49302506
     2,     3,  49302518
     2,     2,  49302526
     2,     1,  49302527
     2,     4,  49302537
     2,     0,  49772970
     2,     1,  49772986
     2,     2,  49772986
     2,     4,  49772998
     2,     0,  49836636
     2,     3,  49836649
     2,     2,  49836650
     2,     1,  49836656
     2,     4,  49836668
     2,     2,  49837724
     2,     0,  50031422
     2,     2,  50031431
     2,     3,  50632911
     2,     1,  50655995
     2,     0,  50935438
     2,     0,  51517919
     2,     3,  51517926
     2,     2,  51517934
     2,     1,  51517937
     2,     4,  51517949
     2,     2,  51604292
     2,     3,  51618947
     2,     4,  51618969
     2,     0,  51864339
     2,     3,  51864346
     2,     2,  51864355
     2,     3,  51912487
     2,     2,  51912492
     2,     1,  51912496
     2,     4,  51912503
     2,     1,  52315638
     2,     4,  52315646
     2,     0,  52886397
     2,     3,  52886405
     2,     4,  52886427
     2,     3,  53282359
     2,     0,  53494869
     2,     3,  53494876
     2,     2,  53494882
     2,     1,  53494887
     2,     0,  53822658
     2,     2,  53822674
     2,     0,  54029557
     2,     2,  54029571
     2,     1,  54029575
     2,     4,  54029587
     2,     0,  55011738
     2,     3,  55011751
     2,     2,  55011753
     2,     1,  55011760
     2,     4,  55011763
     2,     0,  55336169
     2,     4,  55336195
     2,     0,  55355449
     2,     2,  55355461
     2,     3,  55355461
     2,     1,  55355471
     2,     4,  55355487
     2,     0,  55795648
     2,     3,  55795657
     2,     1,  55795664
     2,     2,  55795665
     2,     4,  55795677
     2,     0,  55999220
     2,     3,  55999228
     2,     2,  55999233
     2,     1,  55999234
     2,     4,  55999245
     2,     3,  57269358
     2,     2,  57269363
     2,     1,  57269370
     2,     4,  57458718
     2,     0,  57668381
     2,     2,  57668397
     2,     4,  57668408
     2,     1,  58094629
     2,     0,  58599545
     2,     3,  58599562
     2,     1,  58599571
     2,     3,  58883729
     2,     2,  58883736
     2,     1,  58883737
     2,     3,  59544278
     2,     1,  59544284
     2,     2,  59544286
     2,     4,  59544297
     2,     0,  59559580
     2,     2,  59559593
     2,     4,  59559606
     2,     0,  60274577
     2,     3,  60274591
     2,     1,  60274596
     2,     2,  60274599
     2,     4,  60274604
     2,     0,  60348670
     2,     3,  60348677
     2,     2,  60348681
     2,     4,  60348700
     2,     3,  60449590
     2,     1,  60449595
     2,     2,  60449595
     2,     4,  60449605
     2,     2,  60656855
     2,     1,  60656857
     2,     0,  60886328
     2,     2,  60886342
     2,     1,  60886353
     2,     4,  60886360
     2,     0,  60906399
     2,     3,  60906409
     2,     2,  60906412
     2,     1,  60906417
     2,     4,  60906428
     2,     0,  61258569
     2,     3,  61258580
     2,     2,  61258583
     2,     1,  61258586
     2,     4,  61258595
     2,     0,  61567717
     2,     3,  61567730
     2,     1,  61567743
     2,     4,  61567751
     2,     3,  61706227
     2,     2,  61706236
     2,     4,  61706247
     2,     3,  61857509
     2,     3,  61857879
     2,     2,  61857883
     2,     1,  61857891
     2,     4,  61857895
     2,     0,  61875109
     2,     1,  61875130
     2,     4,  61875137
     2,     0,  61963849
     2,     3,  61963860
     2,     2,  61963861
     2,     1,  61963872
     2,     4,  61963880
     2,     2,  63425031
     2,     2,  63781491
     2,     3,  63977131
     2,     1,  63977135
     2,     1,  64270217
     2,     0,  64380920
     2,     1,  64702435
     2,     0,  64986052
     2,     3,  64986061
     2,     2,  64986063
     2,     1,  64986068
     2,     4,  64986077
     2,     2,  65126076
     2,     1,  65126078
     2,     4,  65126085
     2,     0,  65710681
     2,     3,  65710686
     2,     0,  65984399
     2,     2,  65984413
     2,     1,  65984421
     2,     0,  66141221
     2,     3,  66141228
     2,     2,  66141235
     2,     4,  66141251
     2,     0,  66174164
     2,     3,  66174167
     2,     0,  66226427
     2,     3,  66226439
     2,     2,  66226445
     2,     4,  66226458
     2,     3,  66410330
     2,     4,  66410346
     2,     0,  66574543
     2,     2,  66574552
     2,     3,  66574552
     2,     1,  66574557
     2,     4,  66574564
     2,     3,  66616388
     2,     0,  67230903
     2,     3,  67250430
     2,     1,  67702930
     2,     4,  67702939
     2,     0,  68201639
     2,     1,  68201659
     2,     2,  68377842
     2,     1,  68377851
     2,     4,  68377857
     2,     0,  68396069
     2,     0,  68796159
     2,     3,  68796167
     2,     2,  68796173
     2,     4,  68796188
     2,     0,  68957584
     2,     3,  68957592
     2,     2,  68957593
     2,     4,  68957607
     2,     3,  69189159
     2,     3,  69468659
     2,     4,  69468677
     2,     0,  69899917
     2,     2,  69945473
     2,     0,  70872548
     2,     1,  70872567
     2,     0,  70964540
     2,     4,  70964567
     2,     0,  70967281
     2,     0,  70979355
     2,     3,  70979366
     2,     2,  70979374
     2,     4,  70979386
     2,     0,  71037824
     2,     3,  71037829
     2,     2,  71037834
     2,     1,  71037836
     2,     0,  71453662
     2,     0,  71554305
     2,     2,  71554320
     2,     4,  71554336
     2,     1,  71820795
     2,     0,  71942030
     2,     3,  71942045
     2,     1,  71942048
     2,     4,  71942056
     2,     3,  71956760
     2,     2,  71956762
     2,     0,  71971177
     2,     4,  72314484
     2,     3,  72319646
     2,     2,  72319652
     2,     0,  72376071
     2,     2,  72376084
     2,     0,  72416980
     2,     2,  72416992
     2,     1,  72416999
     2,     0,  72692251
     2,     2,  72692263
     2,     1,  72708899
     2,     4,  72708907
     2,     2,  72794886
     2,     4,  72794895
     2,     0,  73005340
     2,     3,  73005348
     2,     2,  73005351
     2,     1,  73005354
     2,     4,  73005365
     2,     0,  73258208
     2,     3,  73258217
     2,     2,  73258224
     2,     2,  73526322
     2,     0,  73943968
     2,     1,  73943985
     2,     4,  73943998
     2,     0,  74000579
     2,     2,  74280921
     2,     1,  74280928
     2,     4,  74280935
     2,     3,  74925179
     2,     0,  74939940
     2,     0,  75150730
     2,     0,  75181117
     2,     1,  75181139
     2,     4,  75181150
     2,     1,  75191735
     2,     2,  75219274
     2,     0,  75400289
     2,     1,  75400310
     2,     4,  75400314
     2,     2,  75719171
     2,     0,  75892002
     2,     2,  75892012
     2,     1,  75892015
     2,     3,  76004409
     2,     2,  76004410
     2,     1,  76537767
     2,     1,  76863775
     2,     4,  76863785
     2,     0,  77191340
     2,     3,  77191350
     2,     2,  77191351
     2,     1,  77191359
     2,     4,  77191366
     2,     0,  77513699
     2,     0,  77767002
     2,     1,  77767016
     2,     4,  77767027
     2,     4,  77993469
     2,     4,  78534246
     2,     2,  78617540
     2,     3,  78645481
     2,     1,  78645485
     2,     4,  78645499
     2,     4,  78994089
     2,     0,  79080327
     2,     3,  79080337
     2,     1,  79080343
     2,     4,  79080360
     2,     0,  79166449
     2,     3,  79166460
     2,     2,  79166462
     2,     1,  79166466
     2,     4,  79166478
     2,     0,  79178452
     2,     3,  79178458
     2,     2,  79178462
     2,     1,  79178469
     2,     4,  79178479
     2,     0,  79262778
     2,     2,  79262792
     2,     3,  79262793
     2,     1,  79262795
     2,     4,  79262806
     2,     0,  79274309
     2,     3,  79274318
     2,     3,  79620288
     2,     1,  79620295
     2,     0,  79670229
     2,     3,  79670238
     2,     2,  79670245
     2,     1,  79670247
     2,     4,  79670254
     2,     0,  79938314
     2,     3,  79938320
     2,     2,  79938321
     2,     1,  79938323
     2,     4,  79938338
     2,     0,  80085069
     2,     3,  80085079
     2,     2,  80085081
     2,     1,  80085084
     2,     4,  80085094
     2,     0,  80307999
     2,     2,  80511075
     2,     0,  80893399
     2,     2,  80893412
     2,     4,  80893426
     2,     4,  80930619
     2,     0,  80946340
     2,     2,  80946351
     2,     3,  80946351
     2,     1,  80946361
     2,     4,  80946368
     2,     1,  81662249
     2,     0,  81694375
     2,     2,  81694393
     2,     2,  82101571
     2,     3,  82861631
     2,     2,  82861632
     2,     0,  83031356
     2,     2,  83031371
     2,     3,  83031374
     2,     1,  83031375
     2,     4,  83031389
     2,     0,  83347707
     2,     2,  83347721
     2,     4,  83347736
     2,     0,  83376878
     2,     3,  83376887
     2,     2,  83376894
     2,     1,  83376902
     2,     4,  83376904
     2,     0,  83471661
     2,     3,  83471668
     2,     2,  83471671
     2,     1,  83471678
     2,     4,  83471685
     2,     3,  83489949
     2,     3,  83567831
     2,     2,  83567835
     2,     1,  83567838
     2,     3,  83872259
     2,     3,  83889199
     2,     0,  83957858
     2,     3,  83957871
     2,     2,  83957872
     2,     1,  83957877
     2,     4,  83957886
     2,     0,  84239768
     2,     1,  84239788
     2,     0,  84695339
     2,     3,  84695353
     2,     1,  84695355
     2,     2,  84695358
     2,     4,  84695367
     2,     0,  85406812
     2,     0,  85458038
     2,     2,  85458054
     2,     4,  85458071
     2,     2,  86244573
     2,     1,  86244576
     2,     4,  86244587
     2,     0,  86252771
     2,     2,  86252784
     2,     1,  86252792
     2,     0,  86935919
     2,     2,  87262782
     2,     3,  87305826
     2,     1,  87305833
     2,     4,  87305849
     2,     3,  87347432
     2,     0,  87508308
     2,     0,  87577072
     2,     3,  87577083
     2,     2,  87577086
     2,     4,  87577099
     2,     0,  87822268
     2,     3,  87822278
     2,     0,  88318657
     2,     4,  88318689
     2,     0,  88960831
     2,     3,  88960838
     2,     2,  88960842
     2,     4,  88960859
     2,     3,  88965916
     2,     2,  88965923
     2,     1,  88965925
     2,     4,  88965942
     2,     0,  89219602
     2,     4,  89219625
     2,     3,  89639899
     2,     0,  89962149
     2,     3,  89962160
     2,     0,  90582387
     2,     3,  90582400
     2,     2,  90582405
     2,     1,  90582408
     2,     4,  90582418
     2,     3,  90701282
     2,     3,  90822938
     2,     2,  90822941
     2,     0,  92417709
     2,     1,  92417726
     2,     0,  92877052
     2,     2,  92877062
     2,     1,  92877068
     2,     4,  92877075
     2,     3,  92994859
     2,     2,  92994861
     2,     1,  92994866
     2,     2,  93592134
     2,     2,  93594481
     2,     3,  93594481
     2,     1,  93594484
     2,     4,  93594500
     2,     0,  93619278
     2,     4,  93619306
     2,     0,  94063560
     2,     3,  94063569
     2,     2,  94063577
     2,     1,  94063581
     2,     4,  94063585
     2,     0,  94383631
     2,     3,  94383638
     2,     2,  94383644
     2,     1,  94383646
     2,     4,  94383656
     2,     0,  94448590
     2,     3,  94448599
     2,     2,  94448603
     2,     1,  94448609
     2,     4,  94448619
     2,     0,  94685950
     2,     1,  94685966
     2,     3,  94696355
     2,     3,  95097807
     2,     2,  95097813
     2,     1,  95097817
     2,     4,  95097830
     2,     4,  95219185
     2,     0,  95563046
     2,     3,  95563059
     2,     2,  95563062
     2,     1,  95563064
     2,     4,  95563078
     2,     3,  96132527
     2,     4,  96132547
     2,     1,  96214371
     2,     2,  96288911
     2,     1,  96288920
     2,     1,  96470314
     2,     2,  96714537
     2,     2,  97819163
     2,     4,  97819176
     2,     3,  98092452
     2,     2,  98092455
     2,     1,  98393446
     2,     3,  98633628
     2,     2,  99954400
     2,     3,  99994171
     2,     1,  99994173
     2,     2,  99998153
     2,     3, 100127276
     2,     4, 100127287
     2,     0, 100813320
     2,     2, 100813333
     2,     1, 100813335
     2,     4, 100813350
     2,     3, 100857217
     2,     4, 100857239
     2,     3, 100936659
     2,     0, 100953128
     2,     1, 100953149
     2,     0, 101005168
     2,     3, 101005179
     2,     1, 101005184
     2,     2, 101005185
     2,     4, 101005197
     2,     4, 101367808
     2,     0, 101423090
     2,     0, 101788298
     2,     1, 101788314
     2,     0, 101831418
     2,     2, 101831430
     2,     3, 101831433
     2,     1, 101831436
     2,     4, 101831448
     2,     0, 102517567
     2,     3, 102517580
     2,     2, 102517581
     2,     1, 102517590
     2,     4, 102517595
     2,     0, 102570722
     2,     1, 102570737
     2,     0, 102717902
     2,     1, 102717917
     2,     0, 102938739
     2,     3, 102938747
     2,     2, 102938752
     2,     4, 102938766
     2,     1, 102980468
     2,     0, 103589287
     2,     3, 103589301
     2,     1, 103589305
     2,     1, 104198270
     2,     3, 104225933
     2,     1, 104457766
     2,     2, 104457766
     2,     1, 104799871
     2,     2, 105189323
     2,     0, 105280259
     2,     2, 105280275
     2,     3, 105475799
     2,     1, 105535386
     2,     0, 105556380
     2,     3, 105556390
     2,     2, 105556393
     2,     1, 105556396
     2,     4, 105556405
     2,     4, 105587166
     2,     1, 105886936
     2,     0, 105936478
     2,     4, 105936508
     2,     0, 106094556
     2,     2, 106094569
     2,     3, 106094569
     2,     1, 106094578
     2,     4, 106094593
     2,     3, 106457218
     2,     0, 106488479
     2,     2, 106488491
     2,     3, 106488491
     2,     1, 106488496
     2,     4, 106488510
     2,     3, 107236200
     2,     3, 107377949
     2,     2, 107420589
     2,     1, 107420595
     2,     4, 107420607
     2,     0, 107461174
     2,     3, 107461177
     2,     2, 107461181
     2,     1, 107461186
     2,     4, 107461195
     2,     0, 107800628
     2,     3, 107800641
     2,     2, 107800645
     2,     3, 107819912
     2,     0, 108022846
     2,     3, 108022860
     2,     2, 108022864
     2,     1, 108022868
     2,     4, 108022879
     2,     2, 108312742
     2,     0, 108751754
     2,     3, 108751757
     2,     2, 108751765
     2,     1, 108751768
     2,     4, 108751782
     2,     0, 108839509
     2,     3, 108839516
     2,     2, 108839523
     2,     1, 108839526
     2,     4, 108839537
     2,     1, 108940947
     2,     1, 109099813
     2,     0, 109129167
     2,     3, 109129179
     2,     2, 109129180
     2,     1, 109129187
     2,     4, 109129195
     2,     3, 109231480
     2,     1, 109231485
     2,     2, 109439633
     2,     1, 109439636
     2,     4, 109439646
     2,     0, 109598798
     2,     3, 109598812
     2,     2, 109598813
     2,     1, 109598821
     2,     4, 109598826
     2,     1, 109733596
     2,     0, 109952919
     2,     2, 109952933
     2,     1, 109952935
     2,     0, 110157017
     2,     3, 110157029
     2,     1, 110157035
     2,     4, 110157048
     2,     3, 110390072
     2,     0, 110597381
     2,     1, 110597399
     2,     0, 110661068
     2,     3, 110661080
     2,     1, 110908197
     2,     4, 110912038
     2,     0, 110973827
     2,     0, 111530659
     2,     2, 111530676
     2,     0, 111687117
     2,     3, 111687125
     2,     2, 111687134
     2,     1, 111687137
     2,     4, 111687149
     2,     3, 112069586
     2,     2, 112069596
     2,     0, 112271719
     2,     3, 112271730
     2,     1, 112271735
     2,     2, 112271736
     2,     4, 112271747
     2,     0, 112491627
     2,     2, 112491641
     2,     3, 112491642
     2,     1, 112491647
     2,     4, 112491660
     2,     0, 112754418
     2,     2, 112754434
     2,     4, 112990684
     2,     0, 113198492
     2,     1, 113198511
     2,     3, 113405827
     2,     2, 113458374
     2,     1, 113458377
     2,     0, 113585259
     2,     3, 113698346
     2,     3, 113834638
     2,     1, 113882194
     2,     0, 114115478
     2,     3, 114115488
     2,     1, 114115495
     2,     4, 114115507
     2,     1, 114215527
     2,     0, 114264937
     2,     3, 114365030
     2,     0, 114415061
     2,     3, 114415068
     2,     2, 114415072
     2,     1, 114415076
     2,     4, 114415089
     2,     0, 114564759
     2,     3, 114564768
     2,     1, 114564777
     2,     2, 114564777
     2,     4, 114564788
     2,     4, 114766286
     2,     0, 115279235
     2,     3, 115538691
     2,     2, 115538695
     2,     3, 115986608
     2,     2, 115986614
     2,     0, 116204719
     2,     1, 116204736
     2,     4, 116204745
     2,     3, 116524416
     2,     0, 116615573
     2,     2, 116615583
     2,     4, 116615598
     2,     3, 116834782
     2,     3, 117953702
     2,     0, 118812139
     2,     3, 118812149
     2,     2, 118812150
     2,     1, 118812156
     2,     4, 118812164
     2,     0, 118906976
     2,     3, 118906987
     2,     2, 118906992
     2,     1, 118906998
     2,     4, 118907011
     2,     0, 118927779
     2,     3, 118927786
     2,     1, 118927796
     2,     4, 118927806
     2,     1, 119219307
     2,     0, 119656820
     2,     3, 120303317
     2,     2, 120303325
     2,     1, 120303331
     2,     3, 120743371
     2,     1, 120743382
     2,     0, 120850288
     2,     3, 120850297
     2,     2, 120850304
     2,     1, 120850307
     2,     0, 120873862
     2,     3, 120873869
     2,     2, 120873874
     2,     1, 120873876
     2,     4, 120873884
     2,     0, 121088798
     2,     1, 121088818
     2,     4, 121088829
     2,     0, 121475835
     2,     2, 121475841
     2,     1, 121475843
     2,     4, 121475853
     2,     0, 122016629
     2,     3, 122016641
     2,     2, 122016644
     2,     1, 122016647
     2,     4, 122016656
